date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2015-08-03,2433.24,2479.72,2479.95,2419.85,88073411.0,96775630848.0,2.44,0.75,18.48,0.53
2015-08-04,2476.16,2534.71,2535.28,2462.73,66032317.0,79544152064.0,2.93,2.22,54.99,0.39
2015-08-05,2529.13,2487.06,2537.35,2485.6,62889669.0,79648362496.0,2.04,-1.88,-47.65,0.38
2015-08-06,2452.53,2467.53,2505.53,2446.96,47800049.0,60255514880.0,2.35,-0.79,-19.53,0.29
2015-08-07,2489.81,2503.8,2520.04,2479.25,57563238.0,73033097216.0,1.65,1.47,36.27,0.34
2015-08-10,2527.62,2617.66,2626.36,2517.95,109626614.0,135665864704.0,4.33,4.55,113.86,0.66
2015-08-11,2612.95,2590.71,2623.84,2578.65,99584256.0,126415896576.0,1.73,-1.03,-26.95,0.6
2015-08-12,2562.68,2561.13,2598.51,2557.26,75352530.0,103960469504.0,1.59,-1.14,-29.58,0.45
2015-08-13,2562.87,2580.78,2585.92,2522.35,70080742.0,92171460608.0,2.48,0.77,19.65,0.42
2015-08-14,2588.43,2577.04,2592.17,2565.59,72941573.0,98274811904.0,1.03,-0.14,-3.74,0.44
2015-08-17,2560.37,2550.47,2561.96,2524.13,71133819.0,91571515392.0,1.47,-1.03,-26.57,0.43
2015-08-18,2554.08,2407.97,2572.21,2405.83,101248712.0,125516447744.0,6.52,-5.59,-142.5,0.61
2015-08-19,2379.21,2430.28,2431.61,2326.24,90485320.0,100388483072.0,4.38,0.93,22.31,0.54
2015-08-20,2406.57,2356.92,2421.03,2356.33,68346854.0,74859843584.0,2.66,-3.02,-73.36,0.41
2015-08-21,2336.45,2271.36,2362.84,2261.31,78467553.0,85908967424.0,4.31,-3.63,-85.56,0.47
2015-08-24,2195.46,2058.25,2203.63,2046.85,115420383.0,111341101056.0,6.9,-9.38,-213.11,0.69
2015-08-25,1947.15,1914.05,2044.56,1890.38,118569577.0,109950390272.0,7.49,-7.01,-144.2,0.71
2015-08-26,1930.2,1942.45,2028.4,1874.22,124111795.0,113224245248.0,8.06,1.48,28.4,0.74
2015-08-27,1989.59,2094.72,2095.46,1957.74,116585469.0,112381616128.0,7.09,7.84,152.27,0.7
2015-08-28,2120.36,2159.96,2167.9,2097.78,115299860.0,117095075840.0,3.35,3.11,65.24,0.69
2015-08-31,2135.6,2210.45,2214.11,2071.41,117193052.0,122180276224.0,6.61,2.34,50.49,0.7
2015-09-01,2155.96,2230.32,2239.46,2103.48,158310344.0,147365363712.0,6.15,0.9,19.87,0.95
2015-09-02,2143.24,2243.63,2248.77,2137.19,166061448.0,148869500928.0,5.0,0.6,13.31,0.99
2015-09-07,2215.18,2133.98,2247.44,2127.48,85672056.0,82337820672.0,5.35,-4.89,-109.65,0.51
2015-09-08,2115.9,2180.13,2185.4,2084.03,61980413.0,61093083136.0,4.75,2.16,46.15,0.37
2015-09-09,2186.37,2211.2,2225.27,2175.77,76962972.0,81846247424.0,2.27,1.43,31.07,0.46
2015-09-10,2183.61,2208.48,2218.14,2175.37,53035320.0,57056318976.0,1.93,-0.12,-2.72,0.32
2015-09-11,2199.59,2195.39,2218.82,2180.24,36221969.0,39906031616.0,1.75,-0.59,-13.09,0.22
2015-09-14,2205.71,2228.15,2228.96,2126.29,84785359.0,92470906880.0,4.68,1.49,32.76,0.51
2015-09-15,2179.24,2175.17,2188.36,2142.02,55484329.0,54339604480.0,2.08,-2.38,-52.98,0.33
2015-09-16,2161.01,2241.95,2277.58,2142.2,56026547.0,57555613952.0,6.22,3.07,66.78,0.33
2015-09-17,2223.4,2194.82,2260.85,2194.03,55842888.0,60336914944.0,2.98,-2.1,-47.13,0.33
2015-09-18,2204.58,2198.99,2226.75,2192.27,36074301.0,37835417856.0,1.57,0.19,4.17,0.22
2015-09-21,2185.08,2214.45,2220.02,2176.66,36901513.0,40143067904.0,1.97,0.7,15.46,0.22
2015-09-22,2217.78,2237.31,2259.07,2210.49,42563767.0,48474974208.0,2.19,1.03,22.86,0.25
2015-09-23,2208.25,2178.55,2219.24,2174.92,34234548.0,37515856128.0,1.98,-2.63,-58.76,0.2
2015-09-24,2190.31,2188.09,2198.49,2170.68,25074852.0,28435039488.0,1.28,0.44,9.54,0.15
2015-09-25,2180.29,2183.4,2191.36,2150.02,35992010.0,36738193920.0,1.89,-0.21,-4.69,0.22
2015-09-28,2169.15,2169.94,2175.97,2145.75,20268618.0,20171336448.0,1.38,-0.62,-13.46,0.12
2015-09-29,2139.8,2127.2,2145.99,2114.3,25482560.0,25518108416.0,1.46,-1.97,-42.74,0.15
2015-09-30,2138.15,2146.12,2161.71,2133.88,25026925.0,27561758208.0,1.31,0.89,18.92,0.15
2015-10-08,2231.02,2191.34,2231.24,2189.99,39255630.0,45316636160.0,1.92,2.11,45.22,0.23
2015-10-09,2202.13,2219.29,2226.42,2195.16,33135222.0,34896509952.0,1.43,1.28,27.95,0.2
2015-10-12,2223.33,2283.43,2308.19,2220.63,62354545.0,67779920896.0,3.95,2.89,64.14,0.37
2015-10-13,2268.76,2270.95,2282.04,2259.27,36904537.0,39806826752.0,1.0,-0.55,-12.48,0.22
2015-10-14,2263.59,2253.91,2284.62,2252.38,41961463.0,43702043392.0,1.42,-0.75,-17.04,0.25
2015-10-15,2254.4,2297.9,2297.96,2252.33,46942190.0,51270530560.0,2.02,1.95,43.99,0.28
2015-10-16,2310.35,2323.78,2328.3,2301.49,60168476.0,68286761216.0,1.17,1.13,25.88,0.36
2015-10-19,2329.4,2318.47,2346.35,2303.17,53225380.0,62261180672.0,1.86,-0.23,-5.31,0.32
2015-10-20,2312.53,2337.08,2337.8,2297.76,46698906.0,53385978624.0,1.73,0.8,18.61,0.28
2015-10-21,2338.71,2340.36,2369.37,2268.82,97671718.0,101098778624.0,4.3,0.14,3.28,0.58
2015-10-22,2306.07,2331.79,2337.4,2297.05,54651781.0,58117036288.0,1.72,-0.37,-8.57,0.33
2015-10-23,2334.54,2343.97,2350.12,2319.78,48854812.0,55499002624.0,1.3,0.52,12.18,0.29
2015-10-26,2366.84,2350.02,2381.71,2340.5,52798208.0,65318857728.0,1.76,0.26,6.05,0.32
2015-10-27,2343.87,2349.9,2353.65,2302.09,46643220.0,55912464640.0,2.19,-0.01,-0.12,0.28
2015-10-28,2338.39,2310.7,2342.45,2308.55,40939162.0,46039202816.0,1.44,-1.67,-39.2,0.24
2015-10-29,2317.48,2307.35,2323.45,2301.37,29257579.0,33423652352.0,0.96,-0.14,-3.35,0.17
2015-10-30,2307.76,2312.97,2336.04,2298.97,37173556.0,44039500288.0,1.61,0.24,5.62,0.22
2015-11-02,2291.25,2280.09,2310.83,2279.47,33098994.0,36611438848.0,1.36,-1.42,-32.88,0.2
2015-11-03,2283.8,2271.65,2294.42,2265.67,27317118.0,29524653568.0,1.26,-0.37,-8.44,0.16
2015-11-04,2277.2,2370.5,2374.02,2277.2,62000310.0,72905592832.0,4.26,4.35,98.85,0.37
2015-11-05,2368.61,2440.65,2503.65,2365.85,148745221.0,182382022656.0,5.81,2.96,70.15,0.89
2015-11-06,2430.65,2493.48,2501.4,2427.28,102199299.0,127824384000.0,3.04,2.16,52.83,0.61
2015-11-09,2501.73,2534.08,2592.19,2501.73,133190838.0,157351841792.0,3.63,1.63,40.6,0.8
2015-11-10,2504.25,2522.68,2559.83,2498.46,90872225.0,111933014016.0,2.42,-0.45,-11.4,0.54
2015-11-11,2516.35,2505.83,2517.51,2474.04,66089395.0,81052524544.0,1.72,-0.67,-16.85,0.4
2015-11-12,2513.11,2476.43,2513.7,2466.29,58391260.0,73592455168.0,1.89,-1.17,-29.4,0.35
2015-11-13,2454.18,2447.77,2481.18,2444.2,55930737.0,72056901632.0,1.49,-1.16,-28.66,0.33
2015-11-16,2410.04,2447.29,2447.5,2407.94,42344114.0,52138986496.0,1.62,-0.02,-0.48,0.25
2015-11-17,2462.22,2453.26,2514.46,2449.74,68244705.0,89093562368.0,2.64,0.24,5.97,0.41
2015-11-18,2455.58,2439.45,2473.45,2433.46,59872627.0,72688332800.0,1.63,-0.56,-13.81,0.36
2015-11-19,2444.88,2468.49,2469.01,2436.9,41949234.0,48802526976.0,1.32,1.19,29.04,0.25
2015-11-20,2469.7,2466.76,2483.89,2458.78,48099425.0,56175625728.0,1.02,-0.07,-1.73,0.29
2015-11-23,2465.81,2456.84,2485.42,2451.55,44090330.0,54186056960.0,1.37,-0.4,-9.92,0.26
2015-11-24,2449.97,2447.9,2452.35,2421.39,40952414.0,47603582720.0,1.26,-0.36,-8.94,0.24
2015-11-25,2441.73,2459.56,2460.18,2430.35,42602899.0,51769943296.0,1.22,0.48,11.66,0.25
2015-11-26,2468.52,2450.96,2481.39,2450.1,44936630.0,56095623424.0,1.27,-0.35,-8.6,0.27
2015-11-27,2438.18,2334.44,2439.7,2320.07,55953595.0,65740271616.0,4.88,-4.75,-116.52,0.33
2015-11-30,2325.07,2336.29,2347.84,2280.68,52561628.0,55296921088.0,2.88,0.08,1.85,0.31
2015-12-01,2334.14,2344.83,2365.15,2314.79,41934911.0,43612910848.0,2.16,0.37,8.54,0.25
2015-12-02,2341.43,2458.41,2463.91,2337.03,81676933.0,86349471744.0,5.41,4.84,113.58,0.49
2015-12-03,2441.91,2461.45,2481.54,2422.56,81744000.0,76165001216.0,2.4,0.12,3.04,0.49
2015-12-04,2438.39,2397.56,2442.25,2392.88,47838541.0,47769842688.0,2.01,-2.6,-63.89,0.29
2015-12-07,2398.09,2395.58,2404.91,2379.55,29174395.0,31915980544.0,1.06,-0.08,-1.98,0.17
2015-12-08,2381.68,2364.34,2386.28,2356.93,33813694.0,37192972544.0,1.23,-1.3,-31.24,0.2
2015-12-09,2357.88,2369.74,2386.28,2356.94,28420592.0,32031217408.0,1.24,0.23,5.4,0.17
2015-12-10,2369.59,2357.21,2402.69,2353.22,31997618.0,36125750528.0,2.09,-0.53,-12.53,0.19
2015-12-11,2346.86,2342.45,2357.08,2324.63,31590449.0,36142268928.0,1.38,-0.63,-14.76,0.19
2015-12-14,2319.2,2414.92,2418.56,2316.9,47486653.0,59498180608.0,4.34,3.09,72.47,0.28
2015-12-15,2408.15,2383.83,2410.09,2377.07,34608353.0,44351837440.0,1.37,-1.29,-31.09,0.21
2015-12-16,2389.25,2376.54,2394.17,2371.43,28490923.0,33463611648.0,0.95,-0.31,-7.29,0.17
2015-12-17,2391.4,2408.32,2424.9,2386.09,44035118.0,52238794752.0,1.63,1.34,31.78,0.26
2015-12-18,2405.86,2422.84,2466.35,2404.15,53967334.0,61122604288.0,2.58,0.6,14.52,0.32
2015-12-21,2415.63,2500.06,2513.49,2414.84,73671086.0,85785186304.0,4.07,3.19,77.22,0.44
2015-12-22,2499.66,2496.05,2506.87,2477.67,51248804.0,64840180736.0,1.17,-0.16,-4.01,0.31
2015-12-23,2497.37,2503.06,2550.9,2492.43,68188856.0,90512019456.0,2.34,0.28,7.01,0.41
2015-12-24,2498.77,2481.75,2505.7,2451.45,48303841.0,61250645760.0,2.17,-0.85,-21.31,0.29
2015-12-25,2483.66,2492.34,2496.84,2474.33,29623024.0,37440811264.0,0.91,0.43,10.59,0.18
2015-12-28,2498.78,2411.41,2502.33,2411.21,48200591.0,56480251648.0,3.66,-3.25,-80.93,0.29
2015-12-29,2408.93,2432.88,2435.62,2405.17,27597306.0,32289796864.0,1.26,0.89,21.47,0.16
2015-12-30,2432.18,2432.77,2434.52,2399.92,28420662.0,34438639872.0,1.42,0.0,-0.11,0.17
2015-12-31,2426.81,2420.8,2437.72,2409.76,29972722.0,34587023360.0,1.15,-0.49,-11.97,0.18
2016-01-04,2417.03,2270.46,2417.03,2269.97,34620851.0,37753719808.0,6.07,-6.21,-150.34,0.21
2016-01-05,2230.08,2288.11,2309.59,2223.05,48075963.0,51045135616.0,3.81,0.78,17.65,0.29
2016-01-06,2284.92,2317.65,2321.17,2274.47,38088820.0,39894992640.0,2.04,1.29,29.54,0.23
2016-01-07,2281.88,2180.59,2281.93,2171.32,11081575.0,11474807552.0,4.77,-5.91,-137.06,0.07
2016-01-08,2225.48,2219.61,2257.41,2154.58,51525932.0,53797582080.0,4.72,1.79,39.02,0.31
2016-01-11,2182.85,2120.23,2202.32,2119.7,48483505.0,48888155648.0,3.72,-4.48,-99.38,0.29
2016-01-12,2135.94,2131.37,2151.4,2115.37,35144374.0,36195368704.0,1.7,0.53,11.14,0.21
2016-01-13,2152.72,2105.51,2157.51,2104.93,32024944.0,32986276096.0,2.47,-1.21,-25.86,0.19
2016-01-14,2056.41,2132.08,2136.06,2052.3,36630965.0,35415650816.0,3.98,1.26,26.57,0.22
2016-01-15,2119.56,2070.93,2128.95,2058.7,34641623.0,33603671296.0,3.29,-2.87,-61.15,0.21
2016-01-18,2040.41,2069.28,2092.4,2039.05,26806095.0,25299830016.0,2.58,-0.08,-1.65,0.16
2016-01-19,2075.19,2128.57,2135.36,2060.28,37222168.0,37594149888.0,3.63,2.87,59.29,0.22
2016-01-20,2115.13,2088.72,2124.15,2076.17,39221145.0,39259455232.0,2.25,-1.87,-39.85,0.23
2016-01-21,2069.39,2040.98,2112.73,2040.53,34354515.0,32473758464.0,3.46,-2.29,-47.74,0.21
2016-01-22,2062.63,2061.96,2074.17,2026.27,27065196.0,25575155456.0,2.35,1.03,20.98,0.16
2016-01-25,2067.56,2065.44,2074.9,2049.25,21741074.0,19964754944.0,1.24,0.17,3.48,0.13
2016-01-26,2046.04,1951.61,2050.45,1944.91,37751437.0,34523878656.0,5.11,-5.51,-113.83,0.23
2016-01-27,1961.4,1953.47,1972.16,1908.04,39302664.0,34956352512.0,3.29,0.1,1.86,0.23
2016-01-28,1943.83,1912.72,1960.95,1900.35,29716553.0,26312112384.0,3.1,-2.09,-40.75,0.18
2016-01-29,1915.13,1973.01,1986.72,1914.4,38242877.0,33961257216.0,3.78,3.15,60.29,0.23
2016-02-01,1970.21,1937.07,1973.1,1917.24,27335160.0,23805513216.0,2.83,-1.82,-35.94,0.16
2016-02-02,1935.22,1969.62,1978.29,1934.91,26156540.0,23459043328.0,2.24,1.68,32.55,0.16
2016-02-03,1947.83,1952.37,1955.09,1929.82,21970080.0,19391561472.0,1.28,-0.88,-17.25,0.13
2016-02-04,1962.87,1974.24,1983.25,1960.13,25020305.0,22994238208.0,1.18,1.12,21.87,0.15
2016-02-05,1970.69,1967.26,1979.39,1962.23,20455795.0,20020499456.0,0.87,-0.35,-6.98,0.12
2016-02-15,1916.42,1948.28,1958.22,1914.49,18893231.0,17604887296.0,2.22,-0.96,-18.98,0.11
2016-02-16,1957.92,2000.9,2005.42,1957.54,30607291.0,26813072640.0,2.46,2.7,52.62,0.18
2016-02-17,1997.68,2014.44,2020.08,1993.9,34373548.0,30392064256.0,1.31,0.68,13.54,0.21
2016-02-18,2022.55,2009.27,2034.16,2007.22,30938607.0,28583893760.0,1.34,-0.26,-5.17,0.18
2016-02-19,2005.41,2004.11,2013.78,1993.05,21639290.0,19326968832.0,1.03,-0.26,-5.16,0.13
2016-02-22,2025.18,2053.86,2064.61,2016.36,39059284.0,36475281152.0,2.41,2.48,49.75,0.23
2016-02-23,2051.57,2029.52,2051.57,2013.98,26876191.0,25027930112.0,1.83,-1.19,-24.34,0.16
2016-02-24,2020.59,2041.39,2041.88,2009.35,26228917.0,24061303040.0,1.6,0.58,11.87,0.16
2016-02-25,2038.16,1932.6,2038.18,1925.2,42459563.0,36399666688.0,5.53,-5.33,-108.79,0.25
2016-02-26,1946.96,1955.4,1965.92,1930.0,26306764.0,22745281280.0,1.86,1.18,22.8,0.16
2016-02-29,1951.68,1944.61,1953.32,1891.1,39161583.0,33168529408.0,3.18,-0.55,-10.79,0.23
2016-03-01,1944.56,1973.19,1988.57,1931.98,29595859.0,27992084224.0,2.91,1.47,28.58,0.18
2016-03-02,1980.46,2043.41,2045.83,1979.17,50978803.0,46820915712.0,3.38,3.56,70.22,0.3
2016-03-03,2043.37,2053.27,2057.16,2031.54,45476672.0,43399574272.0,1.25,0.48,9.86,0.27
2016-03-04,2045.12,2122.27,2128.57,2040.08,85953126.0,78672195584.0,4.31,3.36,69.0,0.51
2016-03-07,2122.55,2107.67,2133.56,2097.78,40058732.0,38149431808.0,1.69,-0.69,-14.6,0.24
2016-03-08,2102.25,2115.16,2118.04,2037.29,39003355.0,35705183488.0,3.83,0.36,7.49,0.23
2016-03-09,2073.27,2111.92,2112.86,2053.84,38083290.0,34644426496.0,2.79,-0.15,-3.24,0.23
2016-03-10,2089.86,2061.45,2102.99,2060.06,20872981.0,19900998912.0,2.03,-2.39,-50.47,0.12
2016-03-11,2043.25,2070.72,2071.09,2039.59,24443461.0,23904780800.0,1.53,0.45,9.27,0.15
2016-03-14,2079.91,2078.41,2117.83,2071.12,35114617.0,35565111296.0,2.26,0.37,7.69,0.21
2016-03-15,2077.51,2101.12,2105.04,2055.32,34647131.0,32999424512.0,2.39,1.09,22.71,0.21
2016-03-16,2087.28,2136.13,2142.16,2084.77,60381578.0,57696394752.0,2.73,1.67,35.01,0.36
2016-03-17,2135.06,2131.48,2156.89,2113.44,38077902.0,38825808128.0,2.03,-0.22,-4.65,0.23
2016-03-18,2140.27,2141.18,2165.15,2131.38,62257623.0,60631656448.0,1.58,0.46,9.7,0.37
2016-03-21,2156.95,2193.39,2214.64,2154.49,78264666.0,85196918784.0,2.81,2.44,52.21,0.47
2016-03-22,2181.99,2173.26,2196.37,2167.43,50531246.0,54395174912.0,1.32,-0.92,-20.13,0.3
2016-03-23,2170.16,2175.28,2186.02,2159.46,35247664.0,38676054528.0,1.22,0.09,2.02,0.21
2016-03-24,2161.17,2137.59,2161.17,2137.19,33879927.0,36127200256.0,1.1,-1.73,-37.69,0.2
2016-03-25,2137.15,2149.2,2156.8,2135.53,22781049.0,25542245376.0,1.0,0.54,11.61,0.14
2016-03-28,2152.81,2123.04,2166.92,2116.98,25905906.0,27760610560.0,2.32,-1.22,-26.16,0.15
2016-03-29,2127.8,2106.86,2133.81,2100.92,25654604.0,26393057792.0,1.55,-0.76,-16.18,0.15
2016-03-30,2124.53,2157.53,2160.5,2124.09,35633829.0,34688338432.0,1.73,2.41,50.67,0.21
2016-03-31,2166.42,2156.54,2171.79,2149.24,32281837.0,32777718784.0,1.05,-0.05,-0.99,0.19
2016-04-01,2156.78,2167.78,2168.33,2124.13,34903898.0,32422110976.0,2.05,0.52,11.24,0.21
2016-04-05,2151.37,2180.26,2186.92,2147.09,38874521.0,37084444416.0,1.84,0.58,12.48,0.23
2016-04-06,2167.45,2168.04,2176.9,2156.52,28349678.0,27380831232.0,0.93,-0.56,-12.22,0.17
2016-04-07,2174.88,2139.4,2177.12,2138.33,25833044.0,25519469312.0,1.79,-1.32,-28.64,0.15
2016-04-08,2125.45,2123.8,2132.73,2114.27,22822747.0,23132415488.0,0.86,-0.73,-15.6,0.14
2016-04-11,2140.56,2148.44,2167.65,2140.56,30212504.0,33903808512.0,1.28,1.16,24.64,0.18
2016-04-12,2147.81,2143.9,2150.57,2135.29,19392198.0,19123929088.0,0.71,-0.21,-4.54,0.12
2016-04-13,2157.21,2171.32,2197.74,2157.21,51114468.0,51256822272.0,1.89,1.28,27.42,0.31
2016-04-14,2183.12,2178.87,2190.87,2166.63,24878856.0,25373585664.0,1.12,0.35,7.55,0.15
2016-04-15,2182.11,2182.07,2190.73,2172.97,23818860.0,25223151104.0,0.82,0.15,3.2,0.14
2016-04-18,2166.0,2158.23,2168.9,2154.38,24410918.0,25800374528.0,0.67,-1.09,-23.84,0.15
2016-04-19,2169.89,2163.61,2173.09,2156.18,18390650.0,19323712000.0,0.78,0.25,5.38,0.11
2016-04-20,2166.28,2154.89,2169.65,2093.82,47565258.0,48235896320.0,3.5,-0.4,-8.72,0.28
2016-04-21,2138.29,2147.72,2171.45,2129.91,30628951.0,32429379584.0,1.93,-0.33,-7.17,0.18
2016-04-22,2135.92,2157.72,2161.8,2133.81,20198569.0,21289913344.0,1.3,0.47,10.0,0.12
2016-04-25,2149.25,2148.28,2156.53,2130.3,17156071.0,19007263488.0,1.22,-0.44,-9.44,0.1
2016-04-26,2146.41,2155.79,2163.24,2140.58,15444290.0,16801368064.0,1.05,0.35,7.51,0.09
2016-04-27,2157.86,2145.38,2159.13,2143.9,14520801.0,15736109056.0,0.71,-0.48,-10.41,0.09
2016-04-28,2149.07,2142.06,2155.57,2131.86,17358106.0,17850408192.0,1.11,-0.15,-3.32,0.1
2016-04-29,2136.84,2135.51,2146.32,2134.19,15948538.0,17090293248.0,0.57,-0.31,-6.55,0.1
2016-05-03,2136.2,2158.27,2167.73,2131.38,25815215.0,27269576960.0,1.7,1.07,22.76,0.15
2016-05-04,2152.43,2152.93,2159.65,2147.76,17426893.0,18144467968.0,0.55,-0.25,-5.34,0.1
2016-05-05,2149.47,2152.88,2155.47,2145.11,14777452.0,14787713024.0,0.48,0.0,-0.05,0.09
2016-05-06,2152.5,2107.01,2153.87,2106.44,24642275.0,25367200256.0,2.2,-2.13,-45.87,0.15
2016-05-09,2100.64,2072.47,2100.64,2064.69,24022253.0,22941013760.0,1.71,-1.64,-34.54,0.14
2016-05-10,2061.99,2072.38,2084.7,2061.99,17165746.0,17240679424.0,1.1,0.0,-0.09,0.1
2016-05-11,2078.29,2078.41,2089.12,2068.65,18058633.0,18032556288.0,0.99,0.29,6.03,0.11
2016-05-12,2067.75,2084.84,2089.65,2055.51,17927530.0,17443294976.0,1.64,0.31,6.43,0.11
2016-05-13,2079.65,2076.19,2089.84,2072.26,15287869.0,15135709696.0,0.84,-0.41,-8.65,0.09
2016-05-16,2068.92,2082.62,2082.87,2064.68,13579244.0,13252817408.0,0.88,0.31,6.43,0.08
2016-05-17,2081.57,2075.47,2083.85,2069.27,14850963.0,13798390784.0,0.7,-0.34,-7.15,0.09
2016-05-18,2067.72,2078.76,2081.85,2053.72,23037112.0,22436931072.0,1.36,0.16,3.29,0.14
2016-05-19,2072.37,2073.8,2083.13,2069.9,14050006.0,13350531072.0,0.64,-0.24,-4.96,0.08
2016-05-20,2067.46,2083.12,2083.51,2064.44,13890172.0,13661635840.0,0.92,0.45,9.32,0.08
2016-05-23,2082.97,2082.41,2095.17,2077.94,14479211.0,14371087104.0,0.83,-0.03,-0.71,0.09
2016-05-24,2080.01,2066.64,2080.07,2062.5,13104443.0,12004955648.0,0.84,-0.76,-15.77,0.08
2016-05-25,2079.48,2071.91,2084.13,2068.68,11284997.0,11048976128.0,0.75,0.26,5.27,0.07
2016-05-26,2070.24,2076.14,2083.06,2062.17,13126512.0,12358055424.0,1.01,0.2,4.23,0.08
2016-05-27,2075.21,2074.92,2080.49,2069.52,10577492.0,9750472448.0,0.53,-0.06,-1.22,0.06
2016-05-30,2076.93,2092.16,2093.77,2065.64,17714385.0,15915924992.0,1.36,0.83,17.24,0.11
2016-05-31,2092.22,2155.66,2158.12,2092.22,40651742.0,40508297984.0,3.15,3.04,63.5,0.24
2016-06-01,2155.5,2138.96,2158.72,2138.56,25473324.0,25762502144.0,0.94,-0.77,-16.7,0.15
2016-06-02,2138.21,2137.65,2144.32,2129.94,16356666.0,16575051008.0,0.67,-0.06,-1.31,0.1
2016-06-03,2146.56,2152.64,2157.07,2135.53,20526152.0,22672475392.0,1.01,0.7,14.99,0.12
