date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2017-12-21,7029.02,7051.34,7064.67,6963.13,71260268.0,84872323072.0,1.44,0.14,9.84,0.72
2017-12-22,7043.39,7037.4,7063.81,7027.2,66292357.0,79475654656.0,0.52,-0.2,-13.94,0.67
2017-12-25,7031.03,6940.51,7034.2,6927.32,70201001.0,82112479232.0,1.52,-1.38,-96.89,0.71
2017-12-26,6935.04,6970.75,6970.98,6893.62,63357553.0,72955068416.0,1.11,0.44,30.24,0.64
2017-12-27,6963.06,6942.54,6985.49,6935.88,72263885.0,81033465856.0,0.71,-0.4,-28.21,0.73
2017-12-28,6929.54,6956.48,6979.08,6925.07,75274862.0,82854068224.0,0.78,0.2,13.94,0.76
2017-12-29,6957.02,7017.35,7018.06,6956.59,66690097.0,74243424256.0,0.88,0.88,60.87,0.67
2018-01-02,7027.63,7092.09,7092.22,7022.23,77191027.0,83707133952.0,1.0,1.07,74.74,0.78
2018-01-03,7090.87,7159.88,7163.86,7083.11,91410010.0,102536974336.0,1.14,0.96,67.79,0.92
2018-01-04,7149.68,7174.87,7175.35,7141.7,88822118.0,100784812032.0,0.47,0.21,14.99,0.89
2018-01-05,7172.0,7176.87,7194.98,7163.04,92401434.0,103063158784.0,0.45,0.03,2.0,0.93
2018-01-08,7172.04,7188.29,7188.55,7132.94,97596014.0,108927483904.0,0.77,0.16,11.42,0.98
2018-01-09,7179.93,7176.74,7183.28,7156.2,84762074.0,94406582272.0,0.38,-0.16,-11.55,0.85
2018-01-10,7172.73,7138.78,7175.08,7089.66,92083397.0,103132729344.0,1.19,-0.53,-37.96,0.93
2018-01-11,7121.46,7175.4,7180.33,7093.73,89170557.0,100924157952.0,1.21,0.51,36.62,0.9
2018-01-12,7166.75,7127.83,7174.84,7125.23,92888878.0,96816230400.0,0.69,-0.66,-47.57,0.93
2018-01-15,7103.61,6929.31,7103.7,6912.71,106751386.0,112357556224.0,2.68,-2.79,-198.52,1.07
2018-01-16,6916.16,6960.68,6960.73,6915.99,86865454.0,93053136896.0,0.65,0.45,31.37,0.87
2018-01-17,6938.72,6942.86,6948.32,6846.56,90404454.0,96289669120.0,1.46,-0.26,-17.82,0.91
2018-01-18,6928.09,6955.23,6963.62,6926.59,71023324.0,76504567808.0,0.53,0.18,12.37,0.71
2018-01-19,6953.34,6938.31,6981.81,6928.65,75544276.0,82542649344.0,0.76,-0.24,-16.92,0.76
2018-01-22,6928.8,7014.55,7014.83,6902.63,81490371.0,91441692672.0,1.62,1.1,76.24,0.82
2018-01-23,7008.97,7019.98,7028.57,6996.64,78622638.0,86935957504.0,0.46,0.08,5.43,0.79
2018-01-24,7008.47,7072.41,7072.87,6972.69,91279268.0,104123994112.0,1.43,0.75,52.43,0.92
2018-01-25,7065.3,7062.64,7110.15,7057.64,97155727.0,110419615744.0,0.74,-0.14,-9.77,0.98
2018-01-26,7043.27,7056.01,7070.6,7038.0,82596984.0,92459192320.0,0.46,-0.09,-6.63,0.83
2018-01-29,7052.31,6972.48,7060.12,6956.2,87438231.0,96707362816.0,1.47,-1.18,-83.53,0.88
2018-01-30,6955.68,6955.24,6977.1,6944.8,73304622.0,80189947904.0,0.46,-0.25,-17.24,0.74
2018-01-31,6913.36,6791.01,6913.36,6773.99,93717952.0,98171547648.0,2.0,-2.36,-164.23,0.94
2018-02-01,6775.36,6506.45,6792.99,6505.76,108188969.0,107037564928.0,4.23,-4.19,-284.56,1.09
2018-02-02,6454.45,6487.87,6493.22,6322.58,85895624.0,85779042304.0,2.62,-0.29,-18.58,0.86
2018-02-05,6403.08,6461.81,6485.75,6379.83,70665746.0,72124063744.0,1.63,-0.4,-26.06,0.71
2018-02-06,6353.2,6142.67,6383.18,6142.4,91078374.0,89122349056.0,3.73,-4.94,-319.14,0.92
2018-02-07,6236.46,6158.26,6270.57,6042.63,84681201.0,84670001152.0,3.71,0.25,15.59,0.85
2018-02-08,6141.78,6238.22,6243.74,6138.17,63310989.0,64134826752.0,1.71,1.3,79.96,0.64
2018-02-09,6100.35,6053.02,6142.31,5983.77,81244006.0,77570355200.0,2.54,-2.97,-185.2,0.82
2018-02-12,6074.46,6203.75,6216.52,6074.46,62144023.0,63609252864.0,2.35,2.49,150.73,0.62
2018-02-13,6229.38,6216.51,6268.78,6211.63,61402575.0,63359383808.0,0.92,0.21,12.76,0.62
2018-02-14,6216.38,6230.66,6230.73,6182.89,43078275.0,43830725120.0,0.77,0.23,14.15,0.43
2018-02-22,6269.37,6347.08,6347.15,6269.37,56935534.0,59696646912.0,1.25,1.87,116.42,0.57
2018-02-23,6346.82,6365.92,6367.06,6316.54,64212820.0,65355546880.0,0.8,0.3,18.84,0.65
2018-02-26,6396.51,6507.13,6509.62,6382.15,89530168.0,92903051264.0,2.0,2.22,141.21,0.9
2018-02-27,6506.4,6529.38,6540.75,6491.53,92361275.0,97506320384.0,0.76,0.34,22.25,0.93
2018-02-28,6488.25,6563.81,6581.08,6461.37,88031590.0,96704991232.0,1.83,0.53,34.43,0.88
2018-03-01,6530.22,6658.58,6658.94,6517.59,91081398.0,99824672768.0,2.15,1.44,94.77,0.92
2018-03-02,6621.53,6632.37,6672.96,6612.46,89120445.0,97203093504.0,0.91,-0.39,-26.21,0.9
2018-03-05,6648.26,6674.28,6674.41,6626.42,79316782.0,87991357440.0,0.72,0.63,41.91,0.8
2018-03-06,6679.27,6735.86,6735.96,6679.05,96465994.0,106045841408.0,0.85,0.92,61.58,0.97
2018-03-07,6726.8,6688.55,6740.08,6682.64,85717765.0,90815160320.0,0.85,-0.7,-47.31,0.86
2018-03-08,6679.04,6725.18,6725.42,6678.68,79015478.0,85662965760.0,0.7,0.55,36.63,0.79
2018-03-09,6725.43,6837.13,6839.72,6722.68,106638912.0,117552934912.0,1.74,1.66,111.95,1.07
2018-03-12,6865.44,6947.46,6947.65,6865.44,123378324.0,141019770880.0,1.2,1.61,110.33,1.24
2018-03-13,6937.12,6911.67,6963.85,6906.65,111152929.0,124524863488.0,0.82,-0.52,-35.79,1.12
2018-03-14,6886.02,6834.84,6908.11,6831.75,94189430.0,105572466688.0,1.1,-1.11,-76.83,0.95
2018-03-15,6809.85,6824.05,6838.89,6743.4,91224059.0,101370413056.0,1.4,-0.16,-10.79,0.92
2018-03-16,6821.23,6805.93,6861.68,6805.93,87455340.0,96945057792.0,0.82,-0.27,-18.12,0.88
2018-03-19,6796.35,6820.5,6856.09,6773.55,84173399.0,95364091904.0,1.21,0.21,14.57,0.85
2018-03-20,6768.71,6822.25,6826.78,6749.81,81340306.0,91422982144.0,1.13,0.03,1.75,0.82
2018-03-21,6826.22,6771.06,6875.52,6766.94,95895895.0,108171087872.0,1.59,-0.75,-51.19,0.96
2018-03-22,6767.26,6764.69,6804.24,6729.16,85808988.0,95035969536.0,1.11,-0.09,-6.37,0.86
2018-03-23,6565.98,6402.89,6625.1,6336.25,132373258.0,134073520128.0,4.27,-5.35,-361.8,1.33
2018-03-26,6313.9,6515.25,6515.33,6257.96,94703107.0,100812349440.0,4.02,1.75,112.36,0.95
2018-03-27,6570.42,6680.84,6692.97,6570.42,110195707.0,125765173248.0,1.88,2.54,165.59,1.11
2018-03-28,6602.63,6635.87,6684.0,6586.97,99371456.0,114583810048.0,1.45,-0.67,-44.97,1.0
2018-03-29,6648.89,6684.28,6686.74,6635.82,91214211.0,103627874304.0,0.77,0.73,48.41,0.92
2018-03-30,6699.46,6798.67,6799.02,6699.46,102091950.0,122028122112.0,1.49,1.71,114.39,1.03
2018-04-02,6818.12,6835.87,6875.64,6806.19,118297864.0,144707510272.0,1.02,0.55,37.2,1.19
2018-04-03,6745.21,6769.56,6776.0,6712.49,101357281.0,119149821952.0,0.93,-0.97,-66.31,1.02
2018-04-04,6783.34,6708.92,6804.04,6704.1,92645765.0,110084214784.0,1.48,-0.9,-60.64,0.93
2018-04-09,6680.4,6718.65,6747.7,6627.68,87538445.0,100709175296.0,1.79,0.15,9.73,0.88
2018-04-10,6721.91,6720.77,6731.55,6649.89,94164634.0,108045598720.0,1.22,0.03,2.12,0.95
2018-04-11,6736.22,6759.81,6778.18,6731.35,95131791.0,106801496064.0,0.7,0.58,39.04,0.96
2018-04-12,6748.47,6727.64,6772.43,6718.51,88454482.0,100232286208.0,0.8,-0.48,-32.17,0.89
2018-04-13,6753.35,6721.66,6771.12,6710.71,84559365.0,96831602688.0,0.9,-0.09,-5.98,0.85
2018-04-16,6704.34,6717.93,6750.18,6657.95,93135857.0,106511642624.0,1.37,-0.06,-3.73,0.94
2018-04-17,6727.42,6564.69,6739.17,6559.04,97259955.0,113726640128.0,2.68,-2.28,-153.24,0.98
2018-04-18,6597.33,6661.29,6668.39,6483.09,101869240.0,115408101376.0,2.82,1.47,96.6,1.02
2018-04-19,6649.05,6677.09,6717.53,6642.06,101400458.0,116777127936.0,1.13,0.24,15.8,1.02
2018-04-20,6649.99,6535.96,6670.49,6528.92,95346158.0,106681872384.0,2.12,-2.11,-141.13,0.96
2018-04-23,6532.72,6466.52,6557.76,6394.42,87176072.0,97061449728.0,2.5,-1.06,-69.44,0.88
2018-04-24,6459.48,6606.58,6606.58,6459.48,91528387.0,102103830528.0,2.27,2.17,140.06,0.92
2018-04-25,6571.66,6632.02,6641.54,6563.66,90133619.0,105670156288.0,1.18,0.39,25.44,0.91
2018-04-26,6621.46,6510.53,6623.95,6509.51,90174351.0,102440968192.0,1.73,-1.83,-121.49,0.91
2018-04-27,6528.73,6517.05,6549.29,6462.7,75737815.0,87367127040.0,1.33,0.1,6.52,0.76
2018-05-02,6516.6,6486.81,6551.25,6442.78,75558392.0,84243591168.0,1.66,-0.46,-30.24,0.76
2018-05-03,6471.17,6545.27,6546.03,6393.12,80598676.0,89969065984.0,2.36,0.9,58.46,0.81
2018-05-04,6524.02,6531.29,6565.72,6511.53,70877893.0,81139187712.0,0.83,-0.21,-13.98,0.71
2018-05-07,6538.13,6646.58,6646.68,6538.13,81494415.0,92215181312.0,1.66,1.77,115.29,0.82
2018-05-08,6647.34,6678.14,6678.46,6637.65,84331441.0,95491125248.0,0.61,0.47,31.56,0.85
2018-05-09,6666.77,6674.91,6685.69,6642.2,81016614.0,90805977088.0,0.65,-0.05,-3.23,0.81
2018-05-10,6682.12,6703.21,6703.67,6651.67,92176530.0,100837089280.0,0.78,0.42,28.3,0.93
2018-05-11,6705.31,6636.77,6707.82,6635.55,86880353.0,98028945408.0,1.08,-0.99,-66.44,0.87
2018-05-14,6625.03,6591.73,6639.84,6573.46,79024548.0,89152790528.0,1.0,-0.68,-45.04,0.79
2018-05-15,6592.65,6661.13,6661.42,6568.73,75614610.0,84281139200.0,1.41,1.05,69.4,0.76
2018-05-16,6638.67,6622.64,6670.65,6616.74,79878254.0,90879754240.0,0.81,-0.58,-38.49,0.8
2018-05-17,6616.44,6591.26,6631.07,6576.53,73235443.0,80162193408.0,0.82,-0.47,-31.38,0.74
2018-05-18,6583.87,6620.77,6621.15,6555.42,76761695.0,81680879616.0,1.0,0.45,29.51,0.77
2018-05-21,6654.05,6697.14,6705.83,6653.98,94894912.0,102009741312.0,0.78,1.15,76.37,0.95
2018-05-22,6691.8,6724.4,6724.74,6675.97,90111424.0,98187718656.0,0.73,0.41,27.26,0.91
2018-05-23,6702.49,6652.29,6707.83,6652.29,92940045.0,100747571200.0,0.83,-1.07,-72.11,0.93
2018-05-24,6649.01,6628.5,6666.73,6625.54,74799969.0,81489424384.0,0.62,-0.36,-23.79,0.75
2018-05-25,6622.51,6541.45,6630.02,6536.35,84555476.0,90378166272.0,1.41,-1.31,-87.05,0.85
2018-05-28,6526.84,6490.4,6543.06,6463.57,79469460.0,87479488512.0,1.22,-0.78,-51.05,0.8
2018-05-29,6481.82,6436.77,6522.83,6436.31,78343652.0,86579040256.0,1.33,-0.83,-53.63,0.79
2018-05-30,6345.94,6232.42,6351.51,6222.1,92710533.0,93165871104.0,2.01,-3.17,-204.35,0.93
2018-05-31,6274.76,6315.17,6315.84,6231.16,79566856.0,83182530560.0,1.36,1.33,82.75,0.8
2018-06-01,6285.05,6243.73,6324.89,6209.11,78303821.0,81134182400.0,1.83,-1.13,-71.44,0.79
2018-06-04,6252.26,6215.61,6265.58,6192.91,67212355.0,71260565504.0,1.16,-0.45,-28.12,0.68
2018-06-05,6210.98,6316.42,6316.48,6210.98,69761825.0,74310086656.0,1.7,1.62,100.81,0.7
2018-06-06,6308.79,6320.47,6331.75,6295.9,65808384.0,71303041024.0,0.57,0.06,4.05,0.66
2018-06-07,6334.4,6274.88,6340.68,6268.77,68786819.0,71841701888.0,1.14,-0.72,-45.59,0.69
2018-06-08,6261.68,6205.96,6261.68,6159.99,72205343.0,72563523584.0,1.62,-1.1,-68.92,0.73
2018-06-11,6187.62,6151.94,6197.94,6133.47,62744013.0,69793427456.0,1.04,-0.87,-54.02,0.63
2018-06-12,6152.02,6199.15,6199.32,6086.6,64267200.0,72829427712.0,1.83,0.77,47.21,0.65
2018-06-13,6180.98,6092.34,6180.98,6091.4,67469714.0,71855910912.0,1.45,-1.72,-106.81,0.68
2018-06-14,6069.26,6060.13,6125.31,6040.09,63968901.0,67147895296.0,1.4,-0.53,-32.21,0.64
2018-06-15,6054.89,5928.07,6069.75,5900.13,81197673.0,79768924160.0,2.8,-2.18,-132.06,0.82
2018-06-19,5821.04,5522.53,5829.58,5463.37,102830666.0,93109899264.0,6.18,-6.84,-405.54,1.03
2018-06-20,5485.06,5588.27,5612.48,5458.53,80367708.0,74756509696.0,2.79,1.19,65.74,0.81
2018-06-21,5578.24,5456.91,5623.96,5454.83,84103826.0,76792619008.0,3.03,-2.35,-131.36,0.85
2018-06-22,5413.38,5541.37,5545.15,5384.05,75475080.0,65480025344.0,2.95,1.55,84.46,0.76
2018-06-25,5579.44,5512.43,5592.62,5508.64,70036531.0,63545473280.0,1.52,-0.52,-28.94,0.7
2018-06-26,5434.39,5558.71,5563.36,5411.5,78029386.0,69217247232.0,2.75,0.84,46.28,0.78
2018-06-27,5557.59,5508.92,5583.63,5489.92,76099461.0,67785255168.0,1.69,-0.9,-49.79,0.76
2018-06-28,5494.95,5443.85,5547.57,5439.87,69808463.0,61725209088.0,1.96,-1.18,-65.07,0.7
2018-06-29,5441.96,5608.54,5608.54,5435.49,83741650.0,77144993792.0,3.18,3.03,164.69,0.84
2018-07-02,5601.74,5538.09,5625.5,5495.09,88445320.0,79919677440.0,2.33,-1.26,-70.45,0.89
2018-07-03,5531.58,5601.59,5602.06,5450.21,85429944.0,82407964672.0,2.74,1.15,63.5,0.86
2018-07-04,5574.18,5500.67,5580.17,5478.66,78753577.0,72913235968.0,1.81,-1.8,-100.92,0.79
2018-07-05,5484.07,5352.66,5507.81,5352.66,78062653.0,70113472512.0,2.82,-2.69,-148.01,0.78
2018-07-06,5345.88,5374.58,5442.08,5251.5,86912980.0,78104096768.0,3.56,0.41,21.92,0.87
2018-07-09,5378.81,5487.55,5487.8,5378.81,77823706.0,74185375744.0,2.03,2.1,112.97,0.78
2018-07-10,5487.34,5524.8,5525.03,5474.14,75689188.0,72434307072.0,0.93,0.68,37.25,0.76
2018-07-11,5441.24,5396.31,5442.01,5317.7,83385137.0,77936226304.0,2.25,-2.33,-128.49,0.84
2018-07-12,5385.81,5541.36,5552.72,5385.81,94834358.0,89785491456.0,3.09,2.69,145.05,0.95
2018-07-13,5539.14,5561.69,5570.52,5533.65,84597066.0,82498129920.0,0.67,0.37,20.33,0.85
2018-07-16,5552.22,5566.96,5573.88,5533.13,74318438.0,72620666880.0,0.73,0.09,5.27,0.75
2018-07-17,5557.91,5575.47,5575.79,5507.15,75861020.0,71748988928.0,1.23,0.15,8.51,0.76
2018-07-18,5573.02,5544.52,5612.9,5544.52,85051727.0,80725037056.0,1.23,-0.56,-30.95,0.85
2018-07-19,5533.12,5480.77,5559.66,5460.47,74877307.0,70939865088.0,1.79,-1.15,-63.75,0.75
2018-07-20,5469.79,5541.21,5552.16,5438.07,76583959.0,72528601088.0,2.08,1.1,60.44,0.77
2018-07-23,5509.24,5582.31,5582.41,5493.77,94319127.0,90878656512.0,1.6,0.74,41.1,0.95
2018-07-24,5578.72,5672.22,5674.31,5572.98,119690163.0,105166548992.0,1.82,1.61,89.91,1.2
2018-07-25,5669.99,5685.59,5702.28,5662.85,109233976.0,99853623296.0,0.7,0.24,13.37,1.1
2018-07-26,5681.07,5663.18,5695.23,5649.39,115684490.0,96080752640.0,0.81,-0.39,-22.41,1.16
2018-07-27,5655.31,5630.23,5669.01,5617.91,102761411.0,82102030336.0,0.9,-0.58,-32.95,1.03
2018-07-30,5618.9,5549.04,5634.45,5523.85,93679355.0,79837798400.0,1.96,-1.44,-81.19,0.94
2018-07-31,5536.71,5542.54,5562.55,5513.99,72123960.0,63163843072.0,0.88,-0.12,-6.5,0.72
2018-08-01,5553.76,5456.21,5578.33,5456.21,84268116.0,73307033600.0,2.2,-1.56,-86.33,0.85
2018-08-02,5431.13,5325.8,5431.13,5207.48,103250616.0,86621495296.0,4.1,-2.39,-130.41,1.04
2018-08-03,5313.05,5255.63,5335.6,5255.63,78879933.0,67724825088.0,1.5,-1.32,-70.17,0.79
2018-08-06,5234.67,5144.64,5264.86,5113.34,79112125.0,66166028544.0,2.88,-2.11,-110.99,0.8
2018-08-07,5149.37,5279.64,5279.86,5108.26,85777295.0,71120257024.0,3.34,2.62,135.0,0.86
2018-08-08,5263.17,5191.79,5278.25,5187.61,90575954.0,74883907584.0,1.72,-1.66,-87.85,0.91
2018-08-09,5166.38,5307.97,5329.84,5155.06,96609966.0,81366331392.0,3.37,2.24,116.18,0.97
2018-08-10,5299.49,5342.05,5344.72,5296.5,77253327.0,66759757312.0,0.91,0.64,34.08,0.78
2018-08-13,5278.16,5369.18,5369.6,5256.58,78939305.0,69365559296.0,2.12,0.51,27.13,0.79
2018-08-14,5357.72,5351.02,5376.26,5334.93,77632991.0,65524312576.0,0.77,-0.34,-18.16,0.78
2018-08-15,5347.69,5242.09,5350.61,5237.0,77360855.0,64869451008.0,2.12,-2.04,-108.93,0.78
2018-08-16,5175.42,5178.24,5244.66,5127.14,72044027.0,59925464576.0,2.24,-1.22,-63.85,0.72
2018-08-17,5210.23,5084.21,5233.5,5073.4,73789581.0,62608576768.0,3.09,-1.82,-94.03,0.74
2018-08-20,5071.14,5103.63,5103.63,4994.32,69335025.0,58724469760.0,2.15,0.38,19.42,0.7
2018-08-21,5097.2,5162.03,5171.56,5085.9,70162179.0,61982377472.0,1.68,1.14,58.4,0.71
2018-08-22,5151.44,5102.36,5156.25,5098.61,64969659.0,54877234432.0,1.12,-1.16,-59.67,0.65
2018-08-23,5095.36,5133.33,5151.31,5087.51,63984481.0,55509964544.0,1.25,0.61,30.97,0.64
2018-08-24,5122.68,5116.14,5147.56,5100.14,61230129.0,51240119808.0,0.92,-0.33,-17.19,0.62
2018-08-27,5121.19,5229.36,5229.36,5121.19,78986012.0,68228198144.0,2.11,2.21,113.22,0.79
2018-08-28,5229.62,5233.5,5244.15,5212.39,75723092.0,64235740416.0,0.61,0.08,4.14,0.76
2018-08-29,5229.07,5203.71,5229.11,5190.14,65649275.0,54824237312.0,0.74,-0.57,-29.79,0.66
2018-08-30,5193.69,5114.27,5206.95,5112.18,67818962.0,55777573632.0,1.82,-1.72,-89.44,0.68
2018-08-31,5096.55,5057.98,5107.69,5047.62,59257132.0,47980878592.0,1.17,-1.1,-56.29,0.6
2018-09-03,5049.73,5054.11,5055.28,4973.74,63250476.0,51330344192.0,1.61,-0.08,-3.87,0.64
2018-09-04,5047.81,5113.15,5123.26,5042.82,71602340.0,59277313536.0,1.59,1.17,59.04,0.72
2018-09-05,5100.34,5032.5,5115.72,5032.5,75136620.0,59381385216.0,1.63,-1.58,-80.65,0.76
2018-09-06,5016.83,5012.51,5071.11,4991.78,66305531.0,55142631680.0,1.58,-0.4,-19.99,0.67
2018-09-07,5018.23,5022.28,5084.4,4989.04,74684114.0,62130611456.0,1.9,0.19,9.77,0.75
2018-09-10,5016.79,4923.64,5019.47,4921.79,70259287.0,55162475008.0,1.94,-1.96,-98.64,0.71
2018-09-11,4917.07,4925.3,4950.63,4884.9,62199378.0,48253683456.0,1.33,0.03,1.66,0.63
2018-09-12,4922.35,4919.81,4956.46,4902.41,58336361.0,47397897472.0,1.1,-0.11,-5.49,0.59
2018-09-13,4955.79,4958.16,4978.36,4888.12,66957217.0,54934177280.0,1.83,0.78,38.35,0.67
2018-09-14,4958.7,4907.93,4965.66,4907.09,67569044.0,54855270656.0,1.18,-1.01,-50.23,0.68
2018-09-17,4885.23,4831.56,4885.23,4812.93,60470789.0,46478780928.0,1.47,-1.56,-76.37,0.61
2018-09-18,4815.76,4917.35,4917.39,4813.6,72134618.0,55060763648.0,2.15,1.78,85.79,0.73
2018-09-19,4904.24,4970.01,5001.86,4895.85,87856788.0,69159706624.0,2.16,1.07,52.66,0.88
2018-09-20,4961.66,4951.58,4984.75,4944.65,78954209.0,57064620032.0,0.81,-0.37,-18.43,0.79
2018-09-21,4957.27,5011.69,5015.24,4931.35,86809592.0,64820658688.0,1.69,1.21,60.11,0.87
2018-09-25,4980.3,4995.7,5014.02,4965.99,66325064.0,50502105856.0,0.96,-0.32,-15.99,0.67
2018-09-26,4996.35,5017.06,5042.51,4987.91,79888148.0,61325493760.0,1.09,0.43,21.36,0.8
2018-09-27,5012.45,4945.69,5018.4,4945.64,88314524.0,64293847296.0,1.45,-1.42,-71.37,0.89
2018-09-28,4947.72,4987.27,4987.27,4935.42,69992384.0,52967811584.0,1.05,0.84,41.58,0.7
2018-10-08,4906.1,4817.43,4916.87,4813.09,72403277.0,54106351360.0,2.08,-3.41,-169.84,0.73
2018-10-09,4826.32,4818.73,4860.91,4790.67,62561006.0,47123964416.0,1.46,0.03,1.3,0.63
2018-10-10,4823.35,4812.43,4842.98,4775.67,64140908.0,48610881280.0,1.4,-0.13,-6.3,0.64
2018-10-11,4662.96,4456.61,4671.99,4428.6,107928392.0,74347638784.0,5.06,-7.39,-355.82,1.08
2018-10-12,4415.29,4427.68,4446.95,4251.67,98498278.0,64658294016.0,4.38,-0.65,-28.93,0.99
2018-10-15,4435.08,4358.87,4468.22,4352.27,68221010.0,48052709120.0,2.62,-1.55,-68.81,0.69
2018-10-16,4358.06,4261.17,4391.39,4237.51,68199493.0,47186685440.0,3.53,-2.24,-97.7,0.69
2018-10-17,4311.05,4292.2,4334.63,4192.82,71247908.0,51307601920.0,3.33,0.73,31.03,0.72
2018-10-18,4260.01,4149.44,4260.01,4143.17,71591534.0,46922878976.0,2.72,-3.33,-142.76,0.72
2018-10-19,4080.12,4241.23,4243.97,4066.27,77230953.0,52467072256.0,4.28,2.21,91.79,0.78
2018-10-22,4279.76,4452.74,4491.31,4279.76,111874429.0,78733930496.0,4.99,4.99,211.51,1.12
2018-10-23,4448.91,4379.06,4469.57,4352.66,93078052.0,64972902400.0,2.63,-1.65,-73.68,0.94
2018-10-24,4358.87,4377.55,4424.91,4340.66,75240891.0,51683897600.0,1.92,-0.03,-1.51,0.76
2018-10-25,4245.3,4345.33,4353.78,4223.32,80969541.0,54095958528.0,2.98,-0.74,-32.22,0.81
2018-10-26,4374.46,4359.47,4412.23,4342.21,82617544.0,54886653440.0,1.61,0.33,14.14,0.83
2018-10-29,4341.91,4296.7,4345.02,4275.72,66211374.0,45334105344.0,1.59,-1.44,-62.77,0.67
2018-10-30,4284.36,4336.65,4358.47,4226.59,76210924.0,52401145856.0,3.07,0.93,39.95,0.77
2018-10-31,4342.11,4400.61,4424.5,4337.53,86162529.0,58588631552.0,2.01,1.47,63.96,0.87
2018-11-01,4428.86,4428.74,4493.6,4425.15,101841544.0,72544522240.0,1.56,0.64,28.13,1.02
2018-11-02,4490.63,4564.18,4564.18,4483.98,115826478.0,84500664320.0,1.81,3.06,135.44,1.16
2018-11-05,4557.92,4598.2,4620.71,4529.44,122382858.0,85599064064.0,2.0,0.75,34.02,1.23
2018-11-06,4585.58,4603.11,4603.78,4543.71,103587471.0,70263865344.0,1.31,0.11,4.91,1.04
2018-11-07,4604.87,4592.84,4650.36,4589.32,114228877.0,78131105792.0,1.33,-0.22,-10.27,1.15
2018-11-08,4617.91,4572.38,4628.27,4568.67,102457344.0,67042413568.0,1.3,-0.45,-20.46,1.03
2018-11-09,4553.21,4561.21,4596.76,4542.58,88588603.0,57847417600.0,1.18,-0.24,-11.17,0.89
2018-11-12,4560.86,4697.35,4697.35,4556.3,118546245.0,79058919424.0,3.09,2.98,136.14,1.19
2018-11-13,4648.56,4790.45,4816.84,4639.58,173463647.0,110675591168.0,3.77,1.98,93.1,1.74
2018-11-14,4784.86,4791.23,4848.06,4776.79,158645184.0,102248853504.0,1.49,0.02,0.78,1.59
2018-11-15,4790.34,4871.09,4871.09,4788.21,140331372.0,98251296768.0,1.73,1.67,79.86,1.41
2018-11-16,4880.87,4923.99,4946.79,4867.08,157188065.0,112892559360.0,1.64,1.09,52.9,1.58
2018-11-19,4924.29,4942.49,4942.49,4877.95,148061788.0,104590708736.0,1.31,0.38,18.5,1.49
2018-11-20,4899.32,4811.88,4923.64,4808.41,146404500.0,107041120256.0,2.33,-2.64,-130.61,1.47
2018-11-21,4754.23,4847.04,4848.73,4746.68,123953820.0,88895578112.0,2.12,0.73,35.16,1.25
2018-11-22,4858.48,4850.13,4878.1,4831.09,116541614.0,82918027264.0,0.97,0.06,3.09,1.17
2018-11-23,4840.94,4642.12,4841.4,4624.48,134023411.0,90616614912.0,4.47,-4.29,-208.01,1.35
2018-11-26,4631.42,4633.73,4677.96,4610.58,92379203.0,65014630656.0,1.45,-0.18,-8.39,0.93
2018-11-27,4662.33,4671.64,4693.83,4636.96,93590305.0,65150612992.0,1.23,0.82,37.91,0.94
2018-11-28,4669.66,4728.58,4728.58,4607.61,108618888.0,75637444608.0,2.59,1.22,56.94,1.09
2018-11-29,4746.63,4617.35,4758.25,4617.35,110509509.0,78275842048.0,2.98,-2.35,-111.23,1.11
2018-11-30,4604.27,4648.18,4654.53,4549.44,95931848.0,66551728128.0,2.28,0.67,30.83,0.96
2018-12-03,4762.96,4802.29,4820.21,4742.47,129385892.0,96215887872.0,1.67,3.32,154.11,1.3
2018-12-04,4793.32,4846.17,4846.17,4782.95,119127086.0,85892804608.0,1.32,0.91,43.88,1.2
2018-12-05,4750.55,4816.99,4846.75,4734.98,116947576.0,84482338816.0,2.31,-0.6,-29.18,1.18
2018-12-06,4796.41,4730.91,4814.71,4724.53,108492490.0,79753768960.0,1.87,-1.79,-86.08,1.09
2018-12-07,4738.17,4731.9,4755.33,4711.36,87946350.0,64388204032.0,0.93,0.02,0.99,0.88
2018-12-10,4698.55,4676.62,4711.32,4660.73,81484055.0,58691325696.0,1.07,-1.17,-55.28,0.82
2018-12-11,4691.59,4720.47,4720.47,4685.3,79315382.0,56654481408.0,0.75,0.94,43.85,0.8
2018-12-12,4733.07,4718.82,4740.99,4706.39,80869112.0,57094407424.0,0.73,-0.03,-1.65,0.81
2018-12-13,4727.46,4763.72,4791.0,4698.37,95756913.0,68705143296.0,1.96,0.95,44.9,0.96
2018-12-14,4755.02,4641.89,4756.21,4638.92,99004544.0,70442360832.0,2.46,-2.56,-121.83,1.0
2018-12-17,4623.13,4627.23,4634.03,4569.57,75749563.0,58182573312.0,1.39,-0.32,-14.66,0.76
2018-12-18,4602.4,4596.61,4634.75,4553.36,72346222.0,54870287360.0,1.76,-0.66,-30.62,0.73
2018-12-19,4601.37,4533.4,4604.94,4525.06,69120251.0,52105495552.0,1.74,-1.38,-63.21,0.69
2018-12-20,4523.97,4550.6,4560.34,4509.57,70382239.0,53215425792.0,1.12,0.38,17.2,0.71
