date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2015-08-13,8287.77,8534.43,8535.37,8237.89,133650284.0,216706928640.0,3.57,2.38,198.09,1.18
2015-08-14,8599.77,8625.24,8717.07,8548.34,160713073.0,262365904896.0,1.98,1.06,90.81,1.42
2015-08-17,8613.29,8820.46,8820.98,8582.83,162013281.0,264346701824.0,2.76,2.26,195.22,1.43
2015-08-18,8842.16,8161.27,8858.33,8140.91,184395699.0,295325450240.0,8.13,-7.47,-659.19,1.63
2015-08-19,7865.63,8340.98,8404.94,7667.32,162622249.0,247735545856.0,9.04,2.2,179.71,1.44
2015-08-20,8255.93,8049.51,8376.67,8049.51,138314468.0,215501672448.0,3.92,-3.49,-291.47,1.22
2015-08-21,7884.31,7612.9,8006.29,7583.7,134561093.0,193790001152.0,5.25,-5.42,-436.61,1.19
2015-08-24,7255.3,7006.19,7292.77,7003.66,92192223.0,123506311168.0,3.8,-7.97,-606.71,0.82
2015-08-25,6496.11,6481.41,6666.81,6467.81,104162291.0,127802810368.0,2.84,-7.49,-524.78,0.92
2015-08-26,6470.0,6238.53,6687.53,6165.11,149197210.0,178116575232.0,8.06,-3.75,-242.88,1.32
2015-08-27,6344.96,6456.06,6457.86,6099.17,124932339.0,148108251136.0,5.75,3.49,217.53,1.11
2015-08-28,6554.76,6842.89,6844.45,6512.7,142758515.0,178364903424.0,5.14,5.99,386.83,1.26
2015-08-31,6791.42,6581.31,6791.42,6578.35,116258552.0,148296839168.0,3.11,-3.82,-261.58,1.03
2015-09-01,6507.88,6169.21,6507.88,6161.03,98667930.0,112818462720.0,5.27,-6.26,-412.1,0.87
2015-09-02,5878.21,6122.55,6314.29,5866.67,115032722.0,130640199680.0,7.26,-0.76,-46.66,1.02
2015-09-07,6187.69,6143.56,6379.2,6094.49,102447071.0,123125436416.0,4.65,0.34,21.01,0.91
2015-09-08,6096.01,6374.86,6387.36,6014.57,85509837.0,99580932096.0,6.07,3.76,231.3,0.76
2015-09-09,6408.67,6551.01,6609.94,6380.25,150097825.0,185118482432.0,3.6,2.76,176.15,1.33
2015-09-10,6434.53,6440.31,6565.16,6407.12,106415178.0,129231794176.0,2.41,-1.69,-110.7,0.94
2015-09-11,6423.52,6493.32,6523.19,6385.31,92572027.0,113349226496.0,2.14,0.82,53.01,0.82
2015-09-14,6535.26,6049.79,6554.38,6018.44,119113664.0,138102009856.0,8.25,-6.83,-443.53,1.05
2015-09-15,5886.27,5708.03,5996.22,5689.97,93427425.0,97459798016.0,5.06,-5.65,-341.76,0.83
2015-09-16,5722.53,6084.84,6107.37,5704.12,104952922.0,113350094848.0,7.06,6.6,376.81,0.93
2015-09-17,6057.87,5965.41,6242.25,5965.41,127835730.0,145294761984.0,4.55,-1.96,-119.43,1.13
2015-09-18,6007.46,6036.88,6073.55,5934.1,83652111.0,94611595264.0,2.34,1.2,71.47,0.74
2015-09-21,5966.29,6250.44,6251.62,5943.59,105433930.0,123113394176.0,5.1,3.54,213.56,0.93
2015-09-22,6264.06,6295.93,6362.05,6215.57,118689626.0,142488547328.0,2.34,0.73,45.49,1.05
2015-09-23,6192.33,6224.6,6302.64,6162.97,101247324.0,121883144192.0,2.22,-1.13,-71.33,0.9
2015-09-24,6250.09,6315.11,6324.31,6227.39,93290191.0,111994626048.0,1.56,1.45,90.51,0.83
2015-09-25,6294.2,6108.38,6336.43,6064.72,98942031.0,115277168640.0,4.3,-3.27,-206.73,0.88
2015-09-28,6118.23,6219.69,6221.01,6020.46,67737157.0,81183133696.0,3.28,1.82,111.31,0.6
2015-09-29,6114.48,6103.61,6183.83,6065.85,68579494.0,81630154752.0,1.9,-1.87,-116.08,0.61
2015-09-30,6139.14,6123.73,6165.75,6066.83,56497672.0,69580038144.0,1.62,0.33,20.12,0.5
2015-10-08,6322.54,6372.49,6409.74,6281.53,94907320.0,117653245952.0,2.09,4.06,248.76,0.84
2015-10-09,6369.75,6470.05,6495.29,6353.04,99711665.0,122666455040.0,2.23,1.53,97.56,0.88
2015-10-12,6505.91,6718.72,6788.4,6501.76,153619876.0,194872549376.0,4.43,3.84,248.67,1.36
2015-10-13,6672.66,6802.08,6816.78,6650.62,132977523.0,167008509952.0,2.47,1.24,83.36,1.18
2015-10-14,6772.46,6724.5,6842.87,6709.35,125882450.0,162532618240.0,1.96,-1.14,-77.58,1.11
2015-10-15,6694.07,6929.24,6929.48,6694.07,131795067.0,176735002624.0,3.5,3.04,204.74,1.17
2015-10-16,6979.68,7047.56,7052.14,6883.2,164509970.0,214655811584.0,2.44,1.71,118.32,1.46
2015-10-19,7072.36,7047.37,7113.66,6951.8,156007931.0,213219885056.0,2.3,0.0,-0.19,1.38
2015-10-20,7033.21,7162.08,7163.26,6996.56,138062792.0,191314747392.0,2.37,1.63,114.71,1.22
2015-10-21,7159.13,6712.74,7186.54,6689.27,178169180.0,238182076416.0,6.94,-6.27,-449.34,1.58
2015-10-22,6708.21,6964.3,6970.68,6700.62,135470899.0,184022577152.0,4.02,3.75,251.56,1.2
2015-10-23,7015.62,7138.23,7169.37,6988.55,158898962.0,231325503488.0,2.6,2.5,173.93,1.41
2015-10-26,7223.15,7186.76,7233.36,7088.57,163304714.0,236116328448.0,2.03,0.68,48.53,1.44
2015-10-27,7123.08,7231.44,7266.78,6900.44,147441283.0,210782330880.0,5.1,0.62,44.68,1.3
2015-10-28,7179.99,7048.9,7270.79,7019.61,132724219.0,194118701056.0,3.47,-2.52,-182.54,1.17
2015-10-29,7097.19,7108.98,7185.21,7011.86,110741268.0,162166874112.0,2.46,0.85,60.08,0.98
2015-10-30,7088.81,7084.97,7185.53,6984.5,110069553.0,164366270464.0,2.83,-0.34,-24.01,0.97
2015-11-02,6936.37,6936.43,7137.05,6914.15,107204324.0,157872558080.0,3.15,-2.1,-148.54,0.95
2015-11-03,6956.89,6920.1,6998.05,6860.44,89105339.0,131475726336.0,1.98,-0.24,-16.33,0.79
2015-11-04,6953.87,7267.99,7268.4,6953.87,139208397.0,203475230720.0,4.55,5.03,347.89,1.23
2015-11-05,7277.1,7276.45,7364.51,7225.65,185191772.0,268748054528.0,1.91,0.12,8.46,1.64
2015-11-06,7284.87,7446.85,7456.24,7284.71,152693271.0,225629351936.0,2.36,2.34,170.4,1.35
2015-11-09,7415.76,7543.8,7593.17,7350.86,177520097.0,269313949696.0,3.25,1.3,96.95,1.57
2015-11-10,7517.41,7575.01,7633.01,7486.85,165737541.0,251903188992.0,1.94,0.41,31.21,1.47
2015-11-11,7589.66,7684.67,7686.3,7556.37,152086170.0,227282276352.0,1.72,1.45,109.66,1.35
2015-11-12,7712.64,7682.45,7739.65,7579.67,162280292.0,254056873984.0,2.08,-0.03,-2.22,1.44
2015-11-13,7601.15,7567.11,7665.14,7478.41,147559260.0,231879004160.0,2.43,-1.5,-115.34,1.31
2015-11-16,7438.41,7718.86,7719.7,7431.74,116919959.0,187602743296.0,3.81,2.01,151.75,1.03
2015-11-17,7787.08,7650.38,7820.02,7635.92,162750881.0,258976591872.0,2.39,-0.89,-68.48,1.44
2015-11-18,7655.33,7526.94,7699.61,7504.99,125690007.0,191824420864.0,2.54,-1.61,-123.44,1.11
2015-11-19,7553.0,7718.62,7719.52,7538.28,110520026.0,175807201280.0,2.41,2.55,191.68,0.98
2015-11-20,7741.68,7806.27,7844.06,7720.16,146076178.0,234536701952.0,1.61,1.14,87.65,1.29
2015-11-23,7816.85,7744.18,7876.48,7710.05,142383455.0,227603820544.0,2.13,-0.8,-62.09,1.26
2015-11-24,7739.09,7798.5,7799.01,7635.78,110258557.0,168541290496.0,2.11,0.7,54.32,0.98
2015-11-25,7803.29,7922.38,7925.54,7795.16,124435502.0,206535892992.0,1.67,1.59,123.88,1.1
2015-11-26,7962.17,7874.08,7974.74,7859.63,140404616.0,229452320768.0,1.45,-0.61,-48.3,1.24
2015-11-27,7839.31,7376.12,7852.0,7317.65,152970488.0,234340601856.0,6.79,-6.32,-497.96,1.35
2015-11-30,7388.28,7408.4,7467.47,7035.55,129234022.0,196799520768.0,5.86,0.44,32.28,1.14
2015-12-01,7403.94,7443.95,7519.94,7358.37,113008678.0,173439123456.0,2.18,0.48,35.55,1.0
2015-12-02,7423.5,7405.86,7444.22,7201.66,102647475.0,149757640704.0,3.26,-0.51,-38.09,0.91
2015-12-03,7413.22,7570.51,7571.45,7412.66,95329413.0,142963965952.0,2.14,2.22,164.65,0.84
2015-12-04,7533.61,7511.68,7600.34,7464.28,101362534.0,154876248064.0,1.8,-0.78,-58.83,0.9
2015-12-07,7526.22,7602.23,7602.77,7476.19,92881295.0,146830352384.0,1.69,1.21,90.55,0.82
2015-12-08,7555.46,7404.14,7555.46,7398.56,94938824.0,147230040064.0,2.06,-2.61,-198.09,0.84
2015-12-09,7369.11,7374.27,7431.04,7322.87,83299991.0,132301271040.0,1.46,-0.4,-29.87,0.74
2015-12-10,7374.36,7350.21,7437.71,7332.98,78990423.0,129506623488.0,1.42,-0.33,-24.06,0.7
2015-12-11,7320.16,7290.7,7347.36,7253.84,72132288.0,111880425472.0,1.27,-0.81,-59.51,0.64
2015-12-14,7224.81,7441.03,7441.76,7210.41,79957289.0,119228862464.0,3.17,2.06,150.33,0.71
2015-12-15,7448.71,7498.18,7534.22,7447.11,86021491.0,134207823872.0,1.17,0.77,57.15,0.76
2015-12-16,7522.73,7529.4,7574.65,7503.09,85351168.0,138082611200.0,0.95,0.42,31.22,0.76
2015-12-17,7570.67,7716.25,7716.48,7570.67,130054766.0,199820574720.0,1.94,2.48,186.85,1.15
2015-12-18,7708.34,7699.37,7746.51,7650.56,114416909.0,183995265024.0,1.24,-0.22,-16.88,1.01
2015-12-21,7698.44,7788.56,7798.09,7692.1,115015004.0,180730408960.0,1.38,1.16,89.19,1.02
2015-12-22,7811.0,7856.61,7856.95,7752.7,111592507.0,175826886656.0,1.34,0.87,68.05,0.99
2015-12-23,7859.13,7773.28,7881.3,7756.33,118166308.0,186904469504.0,1.59,-1.06,-83.33,1.05
2015-12-24,7760.38,7753.04,7778.94,7635.78,91509340.0,141331214336.0,1.84,-0.26,-20.24,0.81
2015-12-25,7759.84,7792.12,7805.05,7738.87,81253519.0,128807084032.0,0.85,0.5,39.08,0.72
2015-12-28,7815.38,7603.36,7837.63,7603.36,109813514.0,170493739008.0,3.01,-2.42,-188.76,0.97
2015-12-29,7591.71,7674.39,7675.31,7545.35,77292531.0,120873938944.0,1.71,0.93,71.03,0.68
2015-12-30,7693.02,7741.05,7747.35,7664.28,85533233.0,139407265792.0,1.08,0.87,66.66,0.76
2015-12-31,7745.64,7617.69,7763.3,7617.39,79781522.0,132286914560.0,1.88,-1.59,-123.36,0.71
2016-01-04,7615.51,6983.4,7624.1,6983.29,78014999.0,115089031168.0,8.41,-8.33,-634.29,0.69
2016-01-05,6663.73,6889.74,7020.54,6627.64,113428224.0,156717297664.0,5.63,-1.34,-93.66,1.0
2016-01-06,6916.53,7065.61,7066.09,6878.65,100930427.0,136351473664.0,2.72,2.55,175.87,0.89
2016-01-07,6937.42,6462.24,6937.42,6454.97,28426742.0,34781544704.0,6.83,-8.54,-603.37,0.25
2016-01-08,6618.08,6570.43,6689.14,6222.59,111129605.0,138934001664.0,7.22,1.67,108.19,0.98
2016-01-11,6435.89,6128.66,6529.88,6128.22,115600737.0,133119639552.0,6.11,-6.72,-441.77,1.02
2016-01-12,6126.67,6136.66,6205.59,5994.64,91905221.0,105727201280.0,3.44,0.13,8.0,0.81
2016-01-13,6168.99,5924.04,6226.54,5924.04,86123402.0,98456702976.0,4.93,-3.46,-212.62,0.76
2016-01-14,5734.61,6124.82,6137.51,5726.88,92251446.0,104255127552.0,6.93,3.39,200.78,0.82
2016-01-15,6078.62,5893.68,6135.27,5852.24,88630538.0,102277308416.0,4.62,-3.77,-231.14,0.78
2016-01-18,5768.76,5978.91,6051.18,5765.15,72469788.0,86980313088.0,4.85,1.45,85.23,0.64
2016-01-19,5965.36,6197.1,6203.4,5956.23,87981015.0,106185498624.0,4.13,3.65,218.19,0.78
2016-01-20,6161.23,6138.5,6244.96,6095.72,91947517.0,113394507776.0,2.41,-0.95,-58.6,0.81
2016-01-21,6031.17,5886.88,6191.32,5886.88,81882765.0,100555304960.0,4.96,-4.1,-251.62,0.72
2016-01-22,5954.36,5980.61,6013.97,5799.71,69830710.0,84429369344.0,3.64,1.59,93.73,0.62
2016-01-25,6034.08,6041.33,6093.27,5976.34,65308513.0,78677684224.0,1.96,1.02,60.72,0.58
2016-01-26,5966.71,5589.31,5982.5,5573.83,85443917.0,98104094720.0,6.76,-7.48,-452.02,0.76
2016-01-27,5604.17,5514.19,5628.19,5240.65,87924119.0,95354933248.0,6.93,-1.34,-75.12,0.78
2016-01-28,5441.74,5271.23,5511.32,5257.08,67338076.0,73152741376.0,4.61,-4.41,-242.96,0.6
2016-01-29,5262.46,5469.13,5515.49,5248.22,72359091.0,78303711232.0,5.07,3.75,197.9,0.64
2016-02-01,5458.61,5399.48,5493.98,5319.7,64716114.0,70863331328.0,3.19,-1.27,-69.65,0.57
2016-02-02,5407.71,5586.63,5594.36,5407.67,66571963.0,75674181632.0,3.46,3.47,187.15,0.59
2016-02-03,5520.64,5610.17,5634.92,5482.23,63280727.0,70624919552.0,2.73,0.42,23.54,0.56
2016-02-04,5631.32,5721.49,5744.02,5631.32,71083983.0,83226218496.0,2.01,1.98,111.32,0.63
2016-02-05,5734.48,5664.2,5747.98,5662.44,56075546.0,65321968896.0,1.5,-1.0,-57.29,0.5
2016-02-15,5485.72,5668.04,5700.52,5482.8,53631252.0,63351303168.0,3.84,0.07,3.84,0.47
2016-02-16,5694.75,5902.53,5918.59,5694.75,82877143.0,98534903808.0,3.95,4.14,234.49,0.73
2016-02-17,5889.5,5971.41,5979.41,5854.22,90582520.0,107857006592.0,2.12,1.17,68.88,0.8
2016-02-18,6009.75,5957.13,6034.85,5945.2,93714798.0,110109732864.0,1.5,-0.24,-14.28,0.83
2016-02-19,5939.7,5979.52,6009.72,5919.68,70380498.0,86849114112.0,1.51,0.38,22.39,0.62
2016-02-22,6055.68,6103.72,6111.69,6029.46,94320520.0,110801608704.0,1.38,2.08,124.2,0.83
2016-02-23,6102.51,6070.5,6118.65,5982.21,87874875.0,106556792832.0,2.24,-0.54,-33.22,0.78
2016-02-24,6041.75,6111.04,6116.26,5975.14,89819579.0,111114133504.0,2.32,0.67,40.54,0.79
2016-02-25,6097.42,5626.05,6097.54,5604.1,110668654.0,129597083648.0,8.07,-7.94,-484.99,0.98
2016-02-26,5668.33,5648.94,5701.05,5517.63,79857894.0,91756326912.0,3.26,0.41,22.89,0.71
2016-02-29,5618.51,5350.43,5618.51,5286.35,86703153.0,93375909888.0,5.88,-5.28,-298.51,0.77
2016-03-01,5361.79,5473.64,5504.75,5294.54,80803571.0,87222595584.0,3.93,2.3,123.21,0.71
2016-03-02,5464.73,5753.15,5763.8,5462.74,110671951.0,117963210752.0,5.5,5.11,279.51,0.98
2016-03-03,5757.36,5776.98,5872.92,5745.62,128527360.0,136298622976.0,2.21,0.41,23.83,1.14
2016-03-04,5755.12,5621.56,5805.41,5542.98,108829947.0,117455003648.0,4.54,-2.69,-155.42,0.96
2016-03-07,5686.69,5752.55,5788.47,5681.85,87170580.0,94467280896.0,1.9,2.33,130.99,0.77
2016-03-08,5751.39,5764.33,5764.33,5538.15,98149655.0,106368708608.0,3.93,0.2,11.78,0.87
2016-03-09,5627.14,5617.04,5709.52,5583.07,72615324.0,80804884480.0,2.19,-2.56,-147.29,0.64
2016-03-10,5617.42,5521.95,5657.26,5517.02,59559411.0,67298081280.0,2.5,-1.69,-95.09,0.53
2016-03-11,5460.54,5508.98,5545.34,5433.32,49800023.0,55449987072.0,2.03,-0.23,-12.97,0.44
2016-03-14,5568.46,5690.59,5748.33,5568.46,79997417.0,95153496064.0,3.27,3.3,181.61,0.71
2016-03-15,5672.75,5639.8,5701.57,5609.0,66268900.0,82607046656.0,1.63,-0.89,-50.79,0.59
2016-03-16,5662.44,5562.8,5689.28,5531.33,57487332.0,69542981632.0,2.8,-1.37,-77.0,0.51
2016-03-17,5589.22,5745.98,5759.54,5579.73,84575759.0,106177929216.0,3.23,3.29,183.18,0.75
2016-03-18,5774.3,5949.26,5967.46,5768.91,125160340.0,157756129280.0,3.46,3.54,203.28,1.11
2016-03-21,6016.69,6099.48,6100.03,6001.32,131825513.0,166761328640.0,1.66,2.53,150.22,1.17
2016-03-22,6045.84,6075.49,6130.27,6013.05,107721654.0,139915751424.0,1.92,-0.39,-23.99,0.95
2016-03-23,6054.22,6118.97,6119.31,6031.27,89661325.0,118558593024.0,1.45,0.72,43.48,0.79
2016-03-24,6062.76,6018.42,6127.51,6008.54,101439744.0,134875738112.0,1.94,-1.64,-100.55,0.9
2016-03-25,6006.67,6077.43,6081.09,5996.54,78231311.0,103214952448.0,1.4,0.98,59.01,0.69
2016-03-28,6114.77,6037.78,6167.24,6017.49,93782331.0,124277858304.0,2.46,-0.65,-39.65,0.83
2016-03-29,6029.94,5921.87,6041.38,5875.07,79003976.0,99950096384.0,2.75,-1.92,-115.91,0.7
2016-03-30,5981.42,6137.5,6137.79,5981.42,88061292.0,116510740480.0,2.64,3.64,215.63,0.78
2016-03-31,6164.28,6155.81,6211.14,6133.6,94915722.0,130216390656.0,1.26,0.3,18.31,0.84
2016-04-01,6129.72,6124.53,6157.74,6022.97,85219533.0,109236064256.0,2.19,-0.51,-31.28,0.75
2016-04-05,6136.69,6286.58,6293.47,6117.18,105543050.0,137359798272.0,2.88,2.65,162.05,0.93
2016-04-06,6262.6,6323.43,6324.21,6243.11,104674578.0,139410354176.0,1.29,0.59,36.85,0.93
2016-04-07,6344.37,6228.97,6355.33,6228.97,109927150.0,145352445952.0,2.0,-1.49,-94.46,0.97
2016-04-08,6176.86,6168.74,6199.15,6087.1,88670172.0,117273505792.0,1.8,-0.97,-60.23,0.78
2016-04-11,6226.38,6304.3,6334.54,6226.38,102199977.0,136135426048.0,1.75,2.2,135.56,0.9
2016-04-12,6299.47,6252.77,6316.25,6182.82,87061768.0,118671126528.0,2.12,-0.82,-51.53,0.77
2016-04-13,6292.57,6344.23,6421.73,6292.57,132989985.0,168481935360.0,2.07,1.46,91.46,1.18
2016-04-14,6375.49,6401.86,6402.51,6324.46,99088177.0,126151602176.0,1.23,0.91,57.63,0.88
2016-04-15,6403.25,6384.35,6414.79,6345.55,82798054.0,108425433088.0,1.08,-0.27,-17.51,0.73
2016-04-18,6343.7,6281.2,6343.7,6241.98,80400471.0,106856005632.0,1.59,-1.62,-103.15,0.71
2016-04-19,6314.58,6308.23,6334.9,6262.61,69438666.0,94250909696.0,1.15,0.43,27.03,0.61
2016-04-20,6331.87,6022.21,6344.78,5923.43,117325386.0,151256621056.0,6.68,-4.53,-286.02,1.04
2016-04-21,6000.31,5970.68,6085.94,5960.5,84808591.0,106421755904.0,2.08,-0.86,-51.53,0.75
2016-04-22,5930.53,6011.32,6011.46,5915.31,62323812.0,80109649920.0,1.61,0.68,40.64,0.55
2016-04-25,5997.21,5978.08,5997.22,5897.74,57034332.0,73555800064.0,1.65,-0.55,-33.24,0.5
2016-04-26,5971.81,6046.77,6047.06,5958.4,56055306.0,73373212672.0,1.48,1.15,68.69,0.5
2016-04-27,6051.44,6016.7,6086.36,6005.16,60731581.0,80741695488.0,1.34,-0.5,-30.07,0.54
2016-04-28,6014.13,5990.33,6027.2,5888.06,60430702.0,79015956480.0,2.31,-0.44,-26.37,0.53
2016-04-29,5963.91,5985.59,6018.27,5953.13,49704187.0,66777694208.0,1.09,-0.08,-4.74,0.44
2016-05-03,5991.83,6167.45,6167.8,5960.94,75831058.0,103426187264.0,3.46,3.04,181.86,0.67
2016-05-04,6144.57,6169.78,6213.19,6136.3,74555740.0,105223344128.0,1.25,0.04,2.33,0.66
2016-05-05,6159.73,6203.82,6206.53,6133.38,64558968.0,91831345152.0,1.19,0.55,34.04,0.57
2016-05-06,6208.44,5961.49,6226.88,5961.46,98056919.0,130809577472.0,4.28,-3.91,-242.33,0.87
2016-05-09,5910.12,5743.65,5910.12,5714.12,78233380.0,96969986048.0,3.29,-3.65,-217.84,0.69
2016-05-10,5728.11,5738.9,5766.16,5697.09,52657746.0,66883087360.0,1.2,-0.08,-4.75,0.47
2016-05-11,5770.35,5723.41,5806.47,5700.1,58011126.0,76234412032.0,1.85,-0.27,-15.49,0.51
2016-05-12,5647.07,5726.46,5727.58,5559.69,58215813.0,74358071296.0,2.93,0.05,3.05,0.52
2016-05-13,5708.63,5714.31,5779.89,5677.94,53076736.0,70802833408.0,1.78,-0.21,-12.15,0.47
2016-05-16,5692.61,5812.54,5813.04,5665.21,57960899.0,76918595584.0,2.59,1.72,98.23,0.51
2016-05-17,5814.1,5790.34,5853.61,5763.51,65260137.0,88432066560.0,1.55,-0.38,-22.2,0.58
2016-05-18,5743.03,5631.19,5743.03,5563.06,63704855.0,79484186624.0,3.11,-2.75,-159.15,0.56
2016-05-19,5628.73,5666.73,5729.4,5628.65,56438940.0,76915662848.0,1.79,0.63,35.54,0.5
2016-05-20,5619.94,5732.9,5733.25,5600.49,55936077.0,76729348096.0,2.34,1.17,66.17,0.49
2016-05-23,5752.15,5809.48,5811.68,5752.08,62777792.0,85829083136.0,1.04,1.34,76.58,0.56
2016-05-24,5800.0,5743.18,5800.17,5701.66,57956416.0,76372606976.0,1.7,-1.14,-66.3,0.51
2016-05-25,5780.27,5715.18,5803.99,5691.61,53302956.0,74090917888.0,1.96,-0.49,-28.0,0.47
2016-05-26,5705.07,5744.39,5744.86,5598.66,59665728.0,79416815616.0,2.56,0.51,29.21,0.53
2016-05-27,5728.9,5739.59,5780.07,5712.48,59984704.0,80771653632.0,1.18,-0.08,-4.8,0.53
2016-05-30,5706.0,5711.32,5764.76,5655.64,48888003.0,65125799168.0,1.9,-0.49,-28.27,0.43
2016-05-31,5721.83,5947.32,5947.43,5721.83,95238072.0,123903098880.0,3.95,4.13,236.0,0.84
2016-06-01,5957.18,5973.78,6013.9,5949.64,94513987.0,130683568128.0,1.08,0.44,26.46,0.84
2016-06-02,5961.72,6013.89,6014.61,5955.35,81245307.0,108782018560.0,0.99,0.67,40.11,0.72
2016-06-03,6016.95,6032.6,6062.14,5992.32,84843515.0,117598515200.0,1.16,0.31,18.71,0.75
